id,data,descricao,aprovacao,ultimaApresentacaoProposicao_idProposicao
2423056-33,2024-11-13,Aprovada a Redação Final.,1.0,2451878
2426587-33,2024-11-13,Aprovada a Redação Final.,1.0,2444560
2376556-31,2024-11-13,"Aprovado o Parecer, com voto contrário do Dep. Capitão Alden.",1.0,2428654
2275381-37,2024-11-13,Aprovado o Parecer.,1.0,2463944
2447643-22,2024-11-13,Aprovado o Parecer.,1.0,2459605
2374633-28,2024-11-13,Aprovado o Parecer.,1.0,2462099
2415614-28,2024-11-13,Aprovado o Parecer.,1.0,2461700
2443916-22,2024-11-13,Aprovado o Parecer.,1.0,2459756
2351942-28,2024-11-13,Aprovado o Parecer.,1.0,2460034
2304297-32,2024-11-13,Aprovado o Parecer.,1.0,2459513
2302889-36,2024-11-13,Aprovado o Parecer.,1.0,2460056
2336283-38,2024-11-13,Aprovado o Parecer.,1.0,2463948
2372538-25,2024-11-13,Aprovado o Parecer.,1.0,2463961
2367101-21,2024-11-13,Aprovado o Parecer.,1.0,2446509
2238189-34,2024-11-13,Aprovado o Parecer.,1.0,2456623
2372117-26,2024-11-13,Aprovado o Parecer.,1.0,2455755
2397120-24,2024-11-13,Aprovado o Parecer.,1.0,2456622
2296776-48,2024-11-13,Aprovado o Parecer.,1.0,2441691
2319381-33,2024-11-13,Aprovado o Parecer.,1.0,2454250
2439035-20,2024-11-13,Aprovado o Parecer.,1.0,2467141
2389976-24,2024-11-13,Aprovado o Parecer.,1.0,2432646
2452047-2,2024-11-13,Aprovado.,1.0,0
2452904-2,2024-11-13,"Aprovado, subscrito pela Deputada Daiana Santos.",1.0,0
2456617-3,2024-11-13,Aprovado.,1.0,0
2456927-2,2024-11-13,Aprovado.,1.0,0
2456929-2,2024-11-13,Aprovado.,1.0,0
2456937-2,2024-11-13,Aprovado.,1.0,0
2464669-2,2024-11-13,"Aprovado o requerimento, com alteração para incluir na relação de convidados o Sr. Ronaldo Gomes Carmona, Professor de Engenharia Aeroespacial da Universidade Federal do Maranhão e Professor da Escola Superior de Guerra, a pedido do autor do requerimento. Aprovada também a transformação em audiência pública conjunta com a Comissão de Relações Exteriores e de Defesa Nacional.",1.0,0
2466144-2,2024-11-13,Aprovado.,1.0,0
2466428-2,2024-11-13,Aprovado.,1.0,0
2273620-52,2024-11-13,Aprovado o Parecer.,1.0,2464846
2345482-28,2024-11-13,Aprovado o Parecer.,1.0,2464798
2391466-55,2024-11-13,Aprovado o Parecer.,1.0,2469016
2409628-23,2024-11-13,Aprovado o Parecer.,1.0,2446491
2467190-2,2024-11-13,Aprovado.,1.0,0
2419419-36,2024-11-13,Aprovado o Parecer.,1.0,2466991
2442576-24,2024-11-13,Aprovado o Parecer.,1.0,2459150
2467907-2,2024-11-13,Aprovado.,1.0,0
2452757-28,2024-11-13,"Aprovado o Parecer da relatora, Deputada Dayany Bittencourt (União-CE).",1.0,2469068
2465081-2,2024-11-13,"Aprovado, com inclusão de convidado. Subscrito pelas Deputadas Reginete Bispo e Gisela Simona.",1.0,0
2466693-2,2024-11-13,Aprovado. Subscrito pelas Deputadas Rogéria Santos e Juliana Cardoso.,1.0,0
2466696-2,2024-11-13,"Aprovado. Subscrito pelas Deputadas Reginete Bispo, Gisela Simona e Rogéria Santos.",1.0,0
2467910-2,2024-11-13,Aprovado. Subscrito pela Deputada Gisela Simona,1.0,0
2467948-2,2024-11-13,"Aprovado, com alteração: inclusão de representante do Ministério da Igualdade Racial como convidado. Subscrito pelas Deputadas Reginete Bispo, Gisela Simona e Juliana Cardoso",1.0,0
2467986-2,2024-11-13,"Aprovado. Subscrito pelas Deputadas Reginete Bispo, Gisela Simona e Juliana Cardoso",1.0,0
2017317-112,2024-11-13,Aprovado o Parecer.,1.0,2462056
2406250-37,2024-11-13,"Aprovado o Parecer, contra o voto da Dep. Chris Tonietto.",1.0,2440943
2418307-25,2024-11-13,Aprovado o Parecer.,1.0,2462530
2296385-31,2024-11-13,Aprovado o Parecer.,1.0,2467625
2368374-23,2024-11-13,Aprovado o Parecer.,1.0,2467624
2397805-24,2024-11-13,Aprovado o Parecer.,1.0,2466703
2419588-24,2024-11-13,Aprovado o Parecer.,1.0,2464179
2427672-23,2024-11-13,Aprovado o Parecer.,1.0,2467626
2467680-2,2024-11-13,Aprovado. Subscreveu o requerimento a Dep. Lídice da Mata.,1.0,0
2466115-3,2024-11-13,Aprovado.,1.0,0
2467956-3,2024-11-13,Aprovado.,1.0,0
2321477-44,2024-11-13,"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  4 votos ""Sim"", 9 votos ""Não"". Quórum de votação: 13 votos.",0.0,2427781
2210109-60,2024-11-13,Aprovado o Parecer.,1.0,2439272
2318555-27,2024-11-13,Aprovado o Parecer.,1.0,2465314
2361413-24,2024-11-13,Aprovado o Parecer.,1.0,2465319
2395678-22,2024-11-13,Aprovado o Parecer.,1.0,2462533
2400101-24,2024-11-13,Aprovado o Parecer.,1.0,2462513
2409236-21,2024-11-13,Aprovado o Parecer.,1.0,2462295
2299183-38,2024-11-13,Aprovado o Parecer.,1.0,2436148
2434751-22,2024-11-13,Aprovado o Parecer.,1.0,2464793
2289650-36,2024-11-13,Aprovado o Parecer.,1.0,2437823
2173296-45,2024-11-13,Aprovado o Parecer.,1.0,2461922
2443485-21,2024-11-13,Aprovado o Parecer.,1.0,2466110
2320059-46,2024-11-13,Aprovado o Parecer.,1.0,2458173
2324243-8,2024-11-13,Aprovado o Requerimento de Urgência (Art. 155 do RICD).  Sim: 262; Não: 111; Total: 373.,1.0,0
559138-232,2024-11-13,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 835/2022.,1.0,945865
2444704-9,2024-11-13,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,0
2450065-20,2024-11-13,"Aprovado o requerimento nº 2451/2024,do Sr. Odair Cunha, que solicita urgência (art. 155) para o PL 2334/2024.",1.0,0
2440254-26,2024-11-13,"Realizar o encaminhamento do PL-2334/2024 à CAPADR (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,0
2440254-27,2024-11-13,"Realizar o encaminhamento do PL-2334/2024 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,0
2440254-28,2024-11-13,"Realizar o encaminhamento do PL-2334/2024 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,0
2440254-29,2024-11-13,"Realizar o encaminhamento do PL-2334/2024 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,0
2440254-30,2024-11-13,"Realizar o encaminhamento do PL-2334/2024 à CMADS (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,0
2440254-31,2024-11-13,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 2451/2024.,1.0,2450067
2450065-21,2024-11-13,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 2334/2024, por ter sido aprovado o REQ 2451/2024 que está apensado ao primeiro.",1.0,0
2462049-9,2024-11-13,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 272; Não: 140; Abstenção: 3; Total: 415.,1.0,0
2439779-33,2024-11-13,"Realizar o encaminhamento do PL-1958/2021 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,0
2439779-34,2024-11-13,"Realizar o encaminhamento do PL-1958/2021 à CASP (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,0
2467823-9,2024-11-13,Aprovado o Requerimento de Urgência (Art. 155 do RICD).  Sim: 323; Não: 106; Total: 429.,1.0,0
2467306-16,2024-11-13,"Realizar o encaminhamento do PL-6012/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,0
2467306-17,2024-11-13,"Realizar o encaminhamento do PL-6012/2023 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,0
2467306-18,2024-11-13,"Realizar o encaminhamento do PL-6012/2023 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,0
2467306-19,2024-11-13,"Realizar o encaminhamento do PL-6012/2023 à CICS (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,0
2468423-9,2024-11-13,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,0
2459991-15,2024-11-13,"Realizar o encaminhamento do PL-3800/2024 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,0
2459991-16,2024-11-13,"Realizar o encaminhamento do PL-3800/2024 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,0
2459991-17,2024-11-13,"Realizar o encaminhamento do PL-3800/2024 à CPASF (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,0
2469074-8,2024-11-13,Aprovado o Requerimento de Urgência (Art. 155 do RICD).,1.0,0
2461207-13,2024-11-13,"Realizar o encaminhamento do PL-3819/2024 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,0
2461207-14,2024-11-13,"Realizar o encaminhamento do PL-3819/2024 à CDE (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,0
2461207-15,2024-11-13,"Realizar o encaminhamento do PL-3819/2024 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,0
2461207-16,2024-11-13,"Realizar o encaminhamento do PL-3819/2024 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,0
2461207-17,2024-11-13,"Realizar o encaminhamento do PL-3819/2024 à CREDN (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,0
2461207-18,2024-11-13,Alteração do Regime de Tramitação desta proposição em virtude da Aprovação do REQ 4476/2024.,1.0,0
2432385-8,2024-11-13,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,0
2208696-49,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,2387741
2236630-17,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2386413-14,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
570028-42,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
947761-36,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,2191234
2236479-20,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2329476-15,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
272293-58,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2075026-40,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2152529-31,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2182264-33,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2334110-15,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2183500-35,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2264238-14,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2081448-34,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2211623-15,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
383573-45,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2387052-17,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,2389205
399304-55,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
443584-51,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
491370-53,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,946308
504026-40,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
528623-46,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
1672600-35,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2219783-15,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2254076-17,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2155203-33,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2225319-15,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
602588-41,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
1672014-37,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,2191329
1806112-35,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,2191164
2183610-33,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2213526-15,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2182599-31,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2183596-37,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2194290-18,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2223787-16,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2190729-31,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2214215-15,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2236114-16,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2264201-14,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2273956-15,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2238371-15,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
444424-51,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
491827-41,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2387518-14,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2392257-17,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
571667-40,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
1089037-37,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2125632-43,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2254372-15,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2273507-22,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2305212-15,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2418085-14,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2450431-14,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2286917-17,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2287517-17,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2400898-14,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2193368-20,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2199746-20,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2229902-18,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
2388148-19,2024-11-13,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,0
